Gene,WGCNA_Modules, IntraModular Connectivity,
Os06g0301100,lightYellow,10.5926508040875,
Os04g0497600,Purple,10.5906504648249,
Os01g0605300,Turquoise,10.5899432393157,
Os01g0674500,MidnightBlue,10.5876996356962,
Os08g0540300,LightCyan,10.5806631433488,
Os03g0331700,Black,10.5800041476409,
Os02g0168500,Blue,10.5735994306822,
Os03g0172000,Purple,10.5697779210306,
Os09g0461700,Turquoise,10.5658513835824,
Os04g0534400,Yellow,10.5644354351392,
Os01g0652800,Turquoise,10.5641853101578,
Os08g0505300,Yellow,10.560827062521,
Os05g0596600,Purple,10.5605787596888,
Os05g0169000,Black,10.5510943181635,
Os10g0421500,Salmon,10.5509612155643,
Os05g0419600,lightYellow,10.548235929086,
Os05g0135000,Turquoise,10.5397097948654,
Os02g0130100,Red,10.5299374472477,
Os04g0625300,Purple,10.5282028333552,
Os07g0180300,Brown,10.5258489673083,
Os07g0517000,Purple,10.5213443393697,
Os09g0466100,Turquoise,10.5205833733272,
Os11g0107000,Turquoise,10.5184708438127,
Os05g0318700,Red,10.5130011582986,
Os12g0110100,Blue,10.512882983458,
Os04g0560100,Tan,10.511389131619,
Os06g0311300,Blue,10.5105462133559,
Os06g0203600,lightYellow,10.5090677118699,
Os02g0478050,Salmon,10.4997500623212,
Os07g0418500,Pink,10.4994839667603,
Os12g0512400,Brown,10.4923909648496,
Os06g0113150,Cyan,10.4920940234445,
Os04g0579700,Turquoise,10.4904911258991,
Os03g0187300,Blue,10.4829265757811,
Os09g0518600,MidnightBlue,10.4809039191049,
Os07g0508500,Turquoise,10.4791869870185,
Os04g0612600,Turquoise,10.4789731514692,
Os01g0961200,Blue,10.477129322914,
Os02g0819400,Black,10.473050157047,
Os02g0122400,Purple,10.4669202098017,
Os11g0474800,Red,10.4664901651512,
Os01g0217500,Turquoise,10.4597840377823,
Os02g0832200,Green,10.4577654324718,
Os03g0124300,Black,10.4575090786429,
Os08g0242700,Green,10.4571813301841,
Os01g0358400,Yellow,10.4558510727143,
Os12g0136900,Brown,10.4550964935385,
Os01g0855600,MidnightBlue,10.4450203181101,
Os12g0158800,Turquoise,10.4439218650612,
Os02g0601700,Turquoise,10.4425553849054,
Os10g0532200,Tan,10.4353795169627,
Os08g0166400,Brown,10.4351917063115,
Os02g0745700,Red,10.4336125080983,
Os05g0381700,Black,10.4268992827618,
Os04g0504000,Brown,10.4253087147735,
Os10g0492300,Green,10.4247387870167,
Os12g0235200,Brown,10.4244295700309,
Os08g0446400,Blue,10.4210291794625,
Os06g0472200,Pink,10.4148135242158,
Os01g0960200,Blue,10.4101512414194,
Os06g0252300,Blue,10.4060298268516,
Os05g0593550,Cyan,10.4058555449842,
Os07g0680300,lightGreen,10.4058506447615,
Os08g0207600,Purple,10.403361625382,
Os01g0813100,Yellow,10.4007904157493,
Os02g0530300,Blue,10.3989981933873,
Os12g0273300,Red,10.3988894742044,
Os11g0308432,Brown,10.3929708466509,
Os01g0511700,Brown,10.3928100509594,
Os01g0201900,Blue,10.3920194646075,
Os07g0417800,Brown,10.3869766059505,
Os03g0356700,Turquoise,10.3832627381505,
Os05g0123200,Turquoise,10.3772727288071,
Os04g0606500,Turquoise,10.3726007243034,
Os09g0498600,Brown,10.3719677525347,
Os02g0539200,Black,10.3716989999974,
Os09g0311600,Brown,10.3699573794508,
Os10g0175500,Green,10.3679562618867,
Os02g0713900,Blue,10.3647048667784,
Os01g0557100,Pink,10.3609837790345,
Os06g0220500,Red,10.3570653531541,
Os06g0621900,Turquoise,10.3502546358977,
Os03g0678400,Blue,10.349206647587,
Os06g0127250,Brown,10.3472615258053,
Os12g0509900,Brown,10.3403453505715,
Os08g0100400,Brown,10.338897174231,
Os12g0106300,Turquoise,10.337091376945,
Os03g0225500,Purple,10.3354026656593,
Os12g0197400,Cyan,10.3352570544651,
Os11g0602800,Red,10.3338257376955,
Os05g0585500,GreenYellow,10.3323137718985,
Os07g0519100,Brown,10.3305906440832,
Os02g0174100,Brown,10.3297427776347,
Os04g0460600,Magenta,10.3290594057051,
Os08g0202300,Brown,10.3272232225629,
Os08g0540400,Black,10.3250094157648,
Os03g0112600,Cyan,10.3221338533018,
Os01g0876400,Magenta,10.3210426970119,
Os02g0152800,Brown,10.3137638359573,
Os02g0135700,Yellow,10.313511334838,
Os02g0256200,Pink,10.3126970159099,
Os10g0446600,Brown,10.307787937262,
Os03g0823500,Blue,10.3053868054804,
Os03g0731900,Red,10.3022955099825,
Os05g0208000,Turquoise,10.3021286741244,
Os01g0830500,Pink,10.3011122822627,
Os02g0218700,Red,10.2996016950707,
Os10g0358700,Brown,10.2946345967027,
Os02g0654600,GreenYellow,10.2920338092325,
Os10g0370400,Brown,10.2890900323358,
Os10g0318000,Salmon,10.288065780816,
Os01g0899200,Brown,10.2844352562243,
Os12g0604700,Turquoise,10.2839878759552,
Os08g0285600,Turquoise,10.2733505296221,
Os08g0297500,Brown,10.2691420744949,
Os02g0775300,GreenYellow,10.2685694849153,
Os06g0193300,Brown,10.2656973777805,
Os05g0113300,Pink,10.261732682983,
Os02g0796700,LightCyan,10.2582016638267,
Os03g0766900,Pink,10.2507972936617,
Os03g0790700,Brown,10.2496744232688,
Os01g0689900,Blue,10.2441989353884,
Os03g0108600,Brown,10.2383471140304,
Os01g0679000,Purple,10.2370727564679,
Os09g0353700,Turquoise,10.2203966794861,
Os06g0287500,Brown,10.21791743757,
Os04g0692300,Blue,10.2134916254144,
Os10g0162832,Brown,10.2130175428596,
Os04g0669700,Brown,10.2126428993308,
Os01g0782100,Brown,10.2083111597188,
Os01g0852100,Brown,10.2059313836022,
Os03g0797600,Brown,10.2052594335278,
Os10g0190900,Red,10.2042493916269,
Os08g0169300,Pink,10.2031976510581,
Os06g0708000,lightYellow,10.1964841693007,
Os03g0820300,Black,10.1959476537971,
Os09g0528300,Blue,10.1912403414702,
Os04g0677700,Turquoise,10.1902798940592,
Os05g0196100,Blue,10.1886913268794,
Os02g0757100,Yellow,10.186998133662,
Os06g0617800,Red,10.1791002319114,
Os01g0728200,Turquoise,10.1787887616061,
Os04g0616100,Blue,10.1673924494129,
Os11g0526200,Green,10.1647497023942,
Os04g0434800,lightGreen,10.1640677201399,
Os05g0577500,MidnightBlue,10.1566276128443,
Os11g0685500,Brown,10.1459172670431,
Os01g0172100,Pink,10.1445322510781,
Os11g0242400,Green,10.1410990906911,
Os08g0151800,Turquoise,10.1398034959545,
Os01g0132000,Red,10.1378695566996,
Os08g0231100,Brown,10.1367501560672,
Os02g0733900,GreenYellow,10.1310657430905,
Os01g0231000,Green,10.1266904358683,
Os03g0554950,Cyan,10.1249337065089,
Os03g0395300,Cyan,10.1234855020611,
Os03g0325600,Blue,10.1222107407941,
Os04g0660900,Black,10.1197979798629,
Os03g0164400,Blue,10.1184537309438,
Os10g0522900,Brown,10.1152153651792,
Os03g0187000,Purple,10.1076653175836,
Os02g0669700,Turquoise,10.1055904816246,
Os04g0681400,Turquoise,10.1025434965539,
Os02g0730400,Turquoise,10.0988013577524,
Os04g0438200,Brown,10.0946982365509,
Os10g0569200,Yellow,10.0915833229189,
Os03g0261800,MidnightBlue,10.087484987203,
Os12g0472366,MidnightBlue,10.0847877950572,
Os03g0220300,Brown,10.0762865832292,
Os02g0716100,Salmon,10.0756664100836,
Os03g0251700,Green,10.072238068053,
Os07g0691600,Blue,10.0695051460401,
Os10g0419300,Blue,10.0674507969081,
Os10g0514901,Magenta,10.0660383970659,
Os02g0142450,Yellow,10.065722783701,
Os04g0445200,Green,10.0653589166981,
Os11g0558900,Brown,10.0646668874207,
Os03g0746800,Yellow,10.0575288082647,
Os04g0556300,Magenta,10.056515144095,
Os06g0256000,Turquoise,10.0557183658406,
Os11g0686400,Cyan,10.0550067496602,
Os03g0747700,Green,10.0545176287758,
Os12g0571700,Turquoise,10.0447751729773,
Os06g0542200,Yellow,10.0411177254896,
Os05g0295100,Purple,10.0400626953593,
Os02g0799000,lightYellow,10.0382373451825,
Os06g0673700,Brown,10.0380113067386,
Os02g0764100,Green,10.0340998520076,
Os03g0333100,Yellow,10.0314229790984,
Os02g0690200,Blue,10.0281913504796,
Os07g0102300,Blue,10.0276434771263,
Os03g0724500,Pink,10.0179710328538,
Os01g0231500,Blue,10.0160500475939,
Os02g0664000,Magenta,10.0143561294389,
Os04g0388500,Cyan,10.0129409145222,
Os12g0555000,Red,10.009584625575,
Os12g0112800,Red,10.0050898703009,
Os06g0497600,Brown,10.0018451921486,
Os04g0448900,Magenta,10.0011787565873,
Os04g0682300,Turquoise,9.99392927800199,
Os02g0194100,Pink,9.99012663591599,
Os11g0151600,Brown,9.98718183604272,
Os03g0567100,Turquoise,9.98651284545629,
Os02g0139200,Purple,9.98642503702797,
Os02g0732500,Blue,9.98577739179777,
Os09g0279600,Brown,9.9833084970288,
Os08g0110300,Black,9.97211250175697,
Os02g0617600,Green,9.97195748755277,
Os04g0592700,Purple,9.97177799812454,
Os05g0462500,Turquoise,9.9673367433463,
Os06g0565000,Purple,9.96388982221388,
Os01g0957200,Turquoise,9.96008769157795,
Os01g0178400,Turquoise,9.95922049717308,
Os10g0493300,Green,9.95555499681982,
Os07g0573100,Yellow,9.95541246868554,
Os04g0600000,Black,9.95299534764642,
Os08g0476000,GreenYellow,9.94818238123169,
Os06g0335500,Green,9.93905883239445,
Os05g0406000,Green,9.93837153424754,
Os10g0473950,Brown,9.93742706122263,
Os01g0835000,Turquoise,9.93526721258516,
Os07g0686400,Turquoise,9.93311655748528,
Os01g0813800,Green,9.93239944675319,
Os03g0405000,Turquoise,9.929920026143,
Os03g0448600,Pink,9.928001670531,
Os02g0216700,Salmon,9.92710609621701,
Os01g0143900,Blue,9.92079122836434,
Os06g0546400,Purple,9.91767134277276,
Os02g0670400,Yellow,9.91192901734039,
Os02g0150600,Purple,9.91163325318326,
Os05g0513900,Pink,9.90168843874973,
Os12g0267200,Red,9.88968876517132,
Os07g0658700,Green,9.8866329472544,
Os05g0199500,Yellow,9.88646748034672,
Os07g0410100,lightGreen,9.88328072303083,
Os11g0168500,Black,9.87946659254833,
Os12g0198400,Brown,9.87408328655923,
Os12g0178200,Turquoise,9.87261771506029,
Os11g0526900,Brown,9.87107252072862,
Os04g0521800,Brown,9.86948599373108,
Os07g0241500,Pink,9.86819990987941,
Os02g0550700,Purple,9.8580221717238,
Os01g0966700,Green,9.85665990241089,
Os03g0113100,Yellow,9.85618315901186,
Os07g0264000,Salmon,9.84766594083045,
Os05g0417600,Blue,9.84668882221786,
Os01g0500600,Salmon,9.84546675391138,
Os04g0266900,Tan,9.84398704091794,
Os01g0187900,Magenta,9.84267906441841,
Os05g0446800,Blue,9.84175480217692,
Os09g0252100,lightGreen,9.8287158685499,
Os01g0795300,Blue,9.82420695869545,
Os05g0569300,Red,9.82324488914292,
Os04g0584800,MidnightBlue,9.82171574630068,
Os03g0598200,Purple,9.82150593063716,
Os09g0375100,Turquoise,9.82106643420186,
Os09g0475700,Purple,9.82099499583644,
Os04g0418500,Blue,9.82058015081935,
Os03g0103400,Blue,9.8202917195007,
Os03g0266100,Turquoise,9.8202626963238,
Os11g0104150,Salmon,9.81161921050247,
Os04g0223500,Blue,9.80471267612558,
Os01g0235400,Yellow,9.80096333155948,
Os08g0524400,Turquoise,9.80034410921698,
Os01g0185900,Cyan,9.78651863272563,
Os04g0527700,Pink,9.78261751757089,
Os03g0419100,Magenta,9.78257624873392,
Os11g0697100,Brown,9.78234118457417,
Os02g0594700,Yellow,9.78114859807633,
Os08g0239300,Turquoise,9.78089286302467,
Os03g0320100,Brown,9.77945417867617,
Os01g0585300,Green,9.77907564204899,
Os02g0635200,Red,9.77365180649666,
Os10g0457700,Cyan,9.77261641210966,
Os02g0542200,Salmon,9.77215413607157,
Os10g0457600,lightYellow,9.7714274948279,
Os01g0976500,Brown,9.77097693049536,
Os06g0644600,Purple,9.76485004892653,
Os03g0670100,Red,9.76422391349901,
Os01g0332800,Turquoise,9.75789336987578,
Os06g0228200,Turquoise,9.75785654112154,
Os01g0199900,Purple,9.7572825603975,
Os01g0911000,MidnightBlue,9.75488468940109,
Os04g0415401,Turquoise,9.75412761521967,
Os07g0531500,Pink,9.74722530608096,
Os09g0116600,Green,9.73519014126309,
Os05g0447580,Cyan,9.73479046158927,
Os01g0391100,Blue,9.73440549291776,
Os01g0616600,Yellow,9.73303606012399,
Os02g0182700,GreenYellow,9.73230118642771,
Os05g0534600,Blue,9.72947013140854,
Os04g0488700,Pink,9.72728416791559,
Os09g0472100,Red,9.72484305038454,
Os02g0740400,Pink,9.72070002166224,
Os01g0364800,Brown,9.71956253776412,
Os07g0638000,Turquoise,9.71051795377526,
Os01g0300200,Turquoise,9.70767787838091,
Os06g0200600,Black,9.70755435633442,
Os06g0274800,Tan,9.70678746825225,
Os09g0554300,Blue,9.70673009731638,
Os05g0537300,Brown,9.70157139393137,
Os06g0554700,Red,9.69985698963374,
Os07g0573900,Magenta,9.69850343706845,
Os04g0634400,Brown,9.69814158720057,
Os05g0398000,Brown,9.69461929717029,
Os02g0718900,Turquoise,9.68984765178671,
Os03g0754300,Salmon,9.67265595931705,
Os10g0548000,Green,9.67244448562114,
Os05g0533700,Blue,9.66461197358747,
Os04g0438101,Brown,9.66392328087231,
Os01g0118000,Turquoise,9.663629311512,
Os01g0307686,Magenta,9.65770628191665,
Os10g0414700,Yellow,9.65168603379728,
Os08g0465700,Brown,9.65054694166994,
Os09g0547500,Red,9.64399181078546,
Os07g0639600,Blue,9.64380891894433,
Os01g0796400,LightCyan,9.63880929212568,
Os09g0510900,Green,9.63879814204663,
Os03g0781501,Yellow,9.63690340897255,
Os01g0199400,Black,9.62445384645915,
Os01g0819000,Black,9.62186630744566,
Os07g0584283,Blue,9.6194610180072,
Os12g0631800,Yellow,9.61670104588107,
Os08g0476300,Magenta,9.61569751999272,
Os04g0496600,Green,9.60839496291041,
Os01g0221100,Purple,9.6080456517169,
Os07g0250900,Turquoise,9.59922497451394,
Os08g0198700,Brown,9.59157545769682,
Os03g0116800,Magenta,9.58235890690307,
Os10g0393100,Red,9.58141102140188,
Os11g0689800,Salmon,9.5811627808019,
Os03g0656500,Magenta,9.5786008106722,
Os11g0259700,Brown,9.57512684721447,
Os09g0375000,Turquoise,9.57307823700431,
Os04g0115600,Turquoise,9.56859842662323,
Os11g0416900,Green,9.56485196020077,
Os03g0177100,Salmon,9.56362136698012,
Os06g0216300,Magenta,9.5622150476891,
Os01g0553400,Brown,9.55974810243775,
Os06g0528600,Brown,9.55942432433889,
Os04g0606200,Red,9.55862031130595,
Os02g0550300,Brown,9.55218080943284,
Os06g0643100,lightGreen,9.55137593737437,
Os07g0521800,Brown,9.54723107725839,
Os03g0256800,Turquoise,9.54722198463107,
Os02g0525600,Salmon,9.54288014843255,
Os08g0296900,Magenta,9.54163025198821,
Os03g0214200,Magenta,9.53827288593218,
Os09g0543100,Magenta,9.53227865377491,
Os02g0508500,Brown,9.52715333455493,
Os12g0538300,Turquoise,9.52454916542288,
Os02g0778500,lightYellow,9.52355564058491,
Os01g0176800,Turquoise,9.52317454049087,
Os03g0704700,Red,9.51814626419231,
Os05g0197300,Blue,9.51716190192447,
Os08g0236700,Green,9.51445239454401,
Os02g0219800,Magenta,9.51272258180122,
Os02g0147800,Black,9.51213031208338,
Os08g0546800,Magenta,9.51183961856844,
Os03g0826400,Blue,9.50896446887807,
Os07g0256700,Turquoise,9.50837769521052,
Os04g0469500,Tan,9.50724336860797,
Os12g0123800,Red,9.50645425555537,
Os04g0311400,Blue,9.50199920729038,
Os03g0194900,Black,9.49982946717546,
Os02g0307800,Green,9.49770230667321,
Os09g0445600,GreenYellow,9.4971440840845,
Os12g0632100,MidnightBlue,9.49670118177272,
Os02g0762100,Green,9.48792407892934,
Os04g0532100,GreenYellow,9.48094807240703,
Os08g0546100,Turquoise,9.47897905775191,
Os03g0295500,lightGreen,9.47791815003735,
Os05g0220600,Pink,9.477542355176,
Os03g0754500,Turquoise,9.47374776329188,
Os10g0142100,Blue,9.47254919321091,
Os04g0376600,Yellow,9.46104049346549,
Os08g0154700,Yellow,9.45802176707896,
Os06g0253600,Turquoise,9.45447339416696,
Os02g0167300,Green,9.45171624634202,
Os10g0132500,Turquoise,9.44803763046893,
Os07g0593000,Brown,9.44482817763137,
Os05g0525200,Turquoise,9.44450658530723,
Os02g0581900,Green,9.444182628863,
Os10g0465000,Salmon,9.44170832202406,
Os03g0298700,Brown,9.44121666028884,
Os01g0111100,Brown,9.44031699809727,
Os02g0790500,Black,9.43953075864277,
Os11g0206400,Yellow,9.43819785748812,
Os05g0102200,Brown,9.43608166191661,
Os12g0223300,Green,9.42940317191588,
Os05g0588900,Black,9.4237906234827,
Os05g0506300,Brown,9.42222317182011,
Os02g0747600,Magenta,9.41906368590312,
Os05g0323900,Pink,9.41686853823333,
Os04g0219000,Salmon,9.41596173153915,
Os01g0963000,Red,9.41373530429936,
Os11g0141400,Black,9.41215737045825,
Os01g0590700,Yellow,9.41083786181563,
Os12g0605200,Turquoise,9.40940300088446,
Os03g0570300,Blue,9.40906516014578,
Os03g0127500,GreenYellow,9.40706095640304,
Os03g0698350,Blue,9.4059687457536,
Os09g0532800,Brown,9.40277861106403,
Os02g0255801,Green,9.3987003813793,
Os01g0619800,Yellow,9.39751140545047,
Os12g0616500,Blue,9.3973564273524,
Os06g0725400,Yellow,9.39515268613988,
Os04g0693100,Brown,9.39362516164916,
Os10g0470100,Blue,9.38810082272543,
Os09g0572400,Blue,9.38746199140134,
Os07g0655900,Magenta,9.38460605419384,
Os08g0276200,Blue,9.38255699906702,
Os07g0689300,Yellow,9.38065512687227,
Os07g0194800,lightYellow,9.37968860873467,
Os11g0610900,Purple,9.37716154629823,
Os11g0703400,Black,9.37035959254978,
Os05g0495300,Blue,9.37004163896844,
Os03g0223400,Turquoise,9.36429978259936,
Os02g0218200,Blue,9.36208479603756,
Os08g0233600,Brown,9.35597465305443,
Os08g0485400,Pink,9.34920473597518,
Os01g0940100,Turquoise,9.3424135193188,
Os05g0158600,Brown,9.3418159362351,
Os12g0112000,GreenYellow,9.3339607230818,
Os01g0258600,Yellow,9.33292691046704,
Os04g0449500,Pink,9.33251170081164,
Os07g0637100,Blue,9.325473543994,
Os01g0775400,GreenYellow,9.31549010338161,
Os01g0940700,Red,9.31404049650302,
Os01g0236300,Turquoise,9.3097113440462,
Os03g0651300,Brown,9.29811942675335,
Os03g0358975,Blue,9.29715975619981,
Os01g0841500,Blue,9.28899365595272,
Os07g0448800,Turquoise,9.28502804242665,
Os04g0620700,Purple,9.28447883695624,
Os09g0471000,Blue,9.28394280578718,
Os07g0188800,Red,9.28322295336189,
Os02g0132200,Turquoise,9.28187331571668,
Os02g0290300,Black,9.28098812114495,
Os02g0261100,Magenta,9.28021027754325,
Os03g0432900,Magenta,9.27902386891122,
Os01g0974800,Blue,9.27657936359686,
Os05g0160000,lightGreen,9.27562830730438,
Os10g0391500,LightCyan,9.2751227757219,
Os03g0133500,Red,9.2660222971712,
Os02g0125000,Brown,9.26580114053907,
Os10g0501200,Yellow,9.26552229521952,
Os02g0202800,LightCyan,9.26506644602738,
Os02g0318100,Pink,9.26487416984495,
Os03g0255100,Blue,9.26356676696252,
Os11g0636900,Blue,9.26296061387105,
Os04g0633300,Red,9.26113190799126,
Os08g0397900,Brown,9.25872194308284,
Os03g0845000,Red,9.25778125490204,
Os03g0754800,Blue,9.25151806681258,
Os01g0716800,GreenYellow,9.25058686740609,
Os05g0168300,Blue,9.25038141197918,
Os11g0213000,Red,9.24450386535921,
Os07g0164800,Magenta,9.23528348115919,
Os11g0643800,Turquoise,9.23470123226917,
Os06g0211200,Magenta,9.23402018506955,
Os07g0143200,Brown,9.23296076288488,
Os11g0186200,Blue,9.23204094228266,
Os11g0112400,GreenYellow,9.23178918886808,
Os04g0585300,Purple,9.22986481803598,
Os07g0420700,Brown,9.22962621559509,
Os09g0481600,Brown,9.22373643381954,
Os09g0514400,Brown,9.22190154774267,
Os01g0944000,Brown,9.22078357932561,
Os03g0803700,Pink,9.21841775593457,
Os10g0468800,Turquoise,9.21237170892408,
Os03g0281900,Tan,9.2103588319254,
Os09g0357400,Brown,9.20715640717711,
Os03g0841700,Pink,9.20652026740408,
Os05g0339200,Magenta,9.20555389408631,
Os03g0144000,Yellow,9.20134992622749,
Os06g0645400,Yellow,9.2010503873303,
Os06g0105400,Pink,9.19492577101897,
Os01g0609300,Pink,9.19422716550399,
Os01g0256600,Yellow,9.1937032981866,
Os06g0160700,Tan,9.19288419674124,
Os09g0520200,Pink,9.19157932696448,
Os01g0766400,Turquoise,9.19145967093506,
Os01g0795600,Black,9.19066736600225,
Os02g0669000,Brown,9.18411586001222,
Os03g0200700,Green,9.18145294576085,
Os01g0769000,GreenYellow,9.17959163872504,
Os03g0269000,Pink,9.17722586085032,
Os03g0806700,Turquoise,9.1757115573711,
Os10g0126600,Yellow,9.17133223041573,
Os12g0197700,Green,9.17107264234955,
Os02g0220700,LightCyan,9.16950534936584,
Os10g0553300,lightYellow,9.16789604856862,
Os01g0176400,Turquoise,9.16610227312674,
Os01g0166400,Yellow,9.16592073152542,
Os09g0560850,Turquoise,9.16588066323413,
Os10g0343100,Magenta,9.15602699589117,
Os05g0510600,Red,9.15173690919195,
Os03g0838800,Pink,9.15158899973076,
Os06g0634600,Purple,9.14701029510334,
Os05g0361900,Green,9.14353251721016,
Os04g0617700,Brown,9.14067146993064,
Os07g0412100,Turquoise,9.13822389911251,
Os01g0332100,MidnightBlue,9.13533898717409,
Os10g0340800,Brown,9.13046460500087,
Os10g0479100,Magenta,9.12814553492987,
Os08g0556400,Turquoise,9.12085399449517,
Os04g0667500,Brown,9.11749757220995,
Os10g0501500,Blue,9.11439875343429,
Os03g0701600,LightCyan,9.11202009650432,
Os09g0544300,Red,9.11183170417626,
Os05g0145600,Yellow,9.1082204197554,
Os07g0696000,Salmon,9.10278937575403,
Os08g0428100,Pink,9.09654753952352,
Os03g0640000,MidnightBlue,9.08970457593992,
Os01g0846400,Black,9.08614973529481,
Os08g0342300,Blue,9.08379879350057,
Os07g0684000,Pink,9.08366341140574,
Os07g0490500,Turquoise,9.08189245107115,
Os03g0321300,Yellow,9.08184625831479,
Os10g0525500,Pink,9.08083002185686,
Os09g0115400,Yellow,9.0797121018872,
Os01g0740600,Blue,9.07942791581704,
Os03g0297000,Blue,9.07792454088154,
Os04g0619700,Blue,9.06911359645808,
Os11g0590400,Brown,9.06881421107795,
Os04g0101300,Turquoise,9.06328683632499,
Os07g0563700,Purple,9.06257817108344,
Os02g0326700,Green,9.06054315966932,
Os08g0410500,Red,9.05682460766833,
Os06g0116600,Purple,9.05523082214153,
Os12g0639800,Red,9.05491989415096,
Os02g0146500,Black,9.05338635170719,
Os06g0134800,Tan,9.05117315404315,
Os11g0226201,Cyan,9.05111186642895,
Os05g0157200,Pink,9.05103654134729,
Os06g0147200,Blue,9.04867734833222,
